Site,Year,Zone,Esc,Order,SubWatNo,Type,MonYr,Year.factor,Shannon,Percent.Dominance,Percent.Oligochaeta,Percent.Chironomidae,Percent.Isopoda,Percent.Amphipoda,Percent.Coleoptera,Coleo.as.Elmidae,Trich.as.Hydropsychidae,Ephem.as.Baetidae,Percent.EPT,Percent.mEPT,Percent.ICHAEBO,EPT.Richness,Ephem.Richness,Percent.Ephem,Plec.Richness,Percent.Plec,Trich.Richness,Percent.Trich,EPT.per.EPT.and.Chir,Percent.Non.Chir.Dip,Percent.CIGH,Intolerants.Richness,Percent.Intolerants,HBI,CEFI,Percent.Predator,Percent.Scraper,Percent.Shredder,Percent.Filter,Percent.Gatherer,Scraper.to.Shredder.Collector,Percent.Clinger,Percent.Burrower,Percent.Sprawler,Burrower.to.Sprawler.Clinger,Henry,obs,abund
501060002,2012,L,Below,4,6,Tributary,14,2012,1.479080745,0.368551896,0,0.208203853,0.005593536,0,0.331261653,0.971857411,0.913713405,NA,0.403356122,0.034804226,0.582349285,3,0,0,0,0,3,0.403356122,0.659552846,0.143222506,0.005593536,5,0.063393412,5.191423244,0.331939974,0.017402113,0.331261653,0.018645121,0.402113114,0.208203853,0.378624071,0.418893723,0.034182722,0.541330019,-3.335446004,Y,456,1609
501110001,2012,M,Below,6,11,Tributary,14,2012,1.832263778,0.344375819,0.000187161,0.299270073,0.005989145,0,0.355792626,0.967911625,0.695187166,0.617760618,0.278120906,0.102189781,0.481377503,9,3,0.04847464,1,0.019651881,5,0.209994385,0.481685575,0.08419244,0.03630919,10,0.121841662,5.23544825,0.312611648,0.02189781,0.428972487,0.027512633,0.146359723,0.347370391,0.134778742,0.271008797,0.054650945,0.643645892,-2.817580095,Y,457,5343
501130014,2012,M,Below,4,13,Tributary,14,2012,2.097540143,0.275555556,0,0.059259259,0,0.121481481,0.28,0.984126984,0.55862069,0,0.216296296,0.096296296,0.300740741,5,1,0.001481481,0,0,4,0.214814815,0.784946237,0.047619048,0.145185185,7,0.114814815,5.272592593,0.314277674,0.015555556,0.500740741,0.004444444,0.12,0.075555556,1.834061849,0.267407407,0.257037037,0.336296296,-0.853863333,Y,458,1350
501150001,2012,U,Above,5,15,Tributary,14,2012,1.6841704,0.415349887,0.003386005,0.250564334,0,0.415349887,0.119638826,1,0.916666667,0.564516129,0.180586907,0.041760722,0.808126411,11,4,0.069977427,2,0.002257336,5,0.108352144,0.418848168,0.082644628,0.001128668,10,0.046275395,5.66027088,0.318494624,0.030474041,0.139954853,0.003386005,0.10496614,0.299097065,-0.770705415,0.143340858,0.005643341,0.390519187,-4.549657476,Y,459,1772
501160001,2012,U,Above,4,16,Tributary,14,2012,2.037386642,0.334841629,0,0.334841629,0.0173454,0,0.13800905,0.994535519,0.109090909,0.935606061,0.242081448,0.051282051,0.542986425,9,2,0.199095023,1,0.001508296,6,0.04147813,0.419607843,0.363896848,0.059577677,8,0.062594268,5.650829563,0.335462633,0.054298643,0.179487179,0.018099548,0.16214178,0.533936652,-1.12350984,0.112368024,0.051282051,0.500754148,-2.481223404,Y,460,1326
501170001,2012,U,Above,5,17,Tributary,14,2012,1.80795125,0.401332223,0,0.114904246,0,0,0.420760477,0.953825858,0.905263158,0,0.33361088,0.094920899,0.353594227,11,3,0.064945878,1,0.004995837,7,0.263669165,0.743811881,0.511216057,0,13,0.187898973,4.91146267,0.329380665,0.035525951,0.466278102,0.099916736,0.242020538,0.152095476,0.615304694,0.316125451,0.154870941,0.528170969,-1.69591151,Y,461,3603
501180003,2012,U,Above,6,18,Tributary,14,2012,2.27089307,0.249310752,0.000787712,0.177628988,0.003544703,0,0.164631745,0.992822967,0.57493188,0.521885522,0.565183143,0.254824734,0.492319811,14,4,0.116975187,1,0.014572666,9,0.433635289,0.760869565,0.267857143,0.014178811,14,0.239464356,4.8653013,0.345097744,0.028751477,0.311539976,0.008664829,0.314690823,0.288302481,0.0479056,0.391098858,0.148089799,0.343048444,-1.600890852,Y,462,2539
501190008,2012,U,Above,4,19,Tributary,14,2012,2.044427966,0.355761144,0.078216989,0.355761144,0,0.084104289,0.149705635,0.994382022,0.873333333,0.03030303,0.153910849,0.042893188,0.629100084,6,2,0.027754415,0,0,4,0.126156434,0.301980198,0.186538462,0.080740118,6,0.045416316,5.644238856,0.323387097,0.007569386,0.227081581,0.001682086,0.19175778,0.386879731,-0.537142932,0.205214466,0.089150547,0.504625736,-2.0747134,Y,463,1189
501020001,2013,L,Below,2,2,Tributary,15,2013,0.882240257,0.759415402,0.001686341,0.054525014,0.759415402,0.080382237,0.000562114,0,1,1,0.090500281,0,0.986509275,2,1,0.084879146,0,0,1,0.005621135,0.624031008,0.18487395,0.759415402,0,0,7.504499438,0.362521739,0.000562114,0,0,0.017987634,0.13940416,NA,0.765036537,0.001686341,0.054525014,-6.186208624,Y,464,1779
501040004,2013,L,Below,3,4,Tributary,15,2013,1.222752686,0.575438596,0,0.575438596,0.198830409,0.05497076,0.140350877,0.983333333,0,1,0.023391813,0.022222222,0.830409357,2,1,0.001169591,0,0,1,0.022222222,0.0390625,0.004048583,0.198830409,2,0.004678363,6.246783626,0.306131148,0.005847953,0.140350877,0,0,0.576608187,-1.413017431,0.226900585,0.002339181,0.713450292,-5.996452089,Y,465,855
501050001,2013,L,Below,4,5,Tributary,15,2013,2.136457494,0.265060241,0.09437751,0.148594378,0.088353414,0.02811245,0.265060241,1,0.961538462,1,0.202811245,0.002008032,0.560240964,3,1,0.15060241,0,0,2,0.052208835,0.577142857,0.451851852,0.088353414,1,0.002008032,5.952282158,0.331111111,0.02811245,0.265060241,0.002008032,0.142570281,0.299196787,-0.127833372,0.140562249,0.114457831,0.441767068,-1.626829655,Y,466,498
501050005,2013,L,Below,4,5,Tributary,15,2013,1.747142047,0.360352423,0.000440529,0.073127753,0.033920705,0.000440529,0.325110132,0.998644986,0.834693878,0.698113208,0.455066079,0.078414097,0.484581498,6,2,0.023348018,0,0,4,0.431718062,0.861551293,0.333333333,0.033920705,7,0.09030837,5.184222124,0.343647571,0.026431718,0.33215859,0.014096916,0.419823789,0.089427313,1.165806854,0.474008811,0.088986784,0.41938326,-2.306537667,Y,467,2270
501060002,2013,L,Below,4,6,Tributary,15,2013,1.352231295,0.487192118,0,0.149753695,0.002463054,0,0.284729064,0.972318339,0.995971803,NA,0.489162562,0.001970443,0.639408867,3,0,0,0,0,3,0.489162562,0.765612953,0.32594235,0.002955665,3,0.034482759,5.162561576,0.345354649,0.037931034,0.284236453,0.027586207,0.495566502,0.149753695,0.471738235,0.498029557,0.028571429,0.453694581,-3.505868004,Y,468,2030
501100002,2013,M,Below,4,10,Tributary,15,2013,1.834556057,0.276836158,0,0.225282486,0.059322034,0,0.190677966,1,0.992405063,0.612648221,0.457627119,0.071327684,0.670903955,5,2,0.178672316,0,0,3,0.278954802,0.670113754,0.225728155,0.059322034,2,0.059322034,5.524011299,0.296830338,0.004237288,0.192090395,0.057909605,0.281073446,0.403954802,-0.877305285,0.338276836,0.127824859,0.419491525,-1.779716711,Y,469,1416
501110001,2013,M,Below,6,11,Tributary,15,2013,1.351185464,0.440799211,0.00024667,0.326837691,0,0,0.440799211,1,0.916784203,0.942857143,0.192649235,0.024173656,0.495559941,6,2,0.008633448,1,0.009126788,3,0.174888999,0.370845204,0.08431237,0.00049334,6,0.033793784,5.314997533,0.310948502,0.020226936,0.44400592,0.020226936,0.160335471,0.33547114,0.221755626,0.185989147,0.028367045,0.7775037,-3.525336983,Y,470,4054
501110002,2013,M,Below,5,11,Tributary,15,2013,1.551111156,0.471214018,0,0.105757196,0,0,0.259073842,1,0.997350993,0.6,0.493116395,0.016270338,0.582603254,7,4,0.009386733,1,0.01126408,2,0.472465582,0.823406479,0.326693227,0.007509387,8,0.111389237,4.999374218,0.34845753,0.100125156,0.267209011,0.015018773,0.504380476,0.112640801,0.738664019,0.564455569,0.026282854,0.371088861,-3.572211868,Y,471,1598
501110004,2013,M,Below,4,11,Tributary,15,2013,1.6548035,0.426433915,0.002493766,0.069825436,0,0,0.002493766,1,0.988439306,0,0.880299252,0.453865337,0.498753117,8,1,0.25436409,4,0.194513716,3,0.431421446,0.926509186,0.391304348,0,7,0.221945137,4.643391521,0.208507891,0.162094763,0.002493766,0.082294264,0.426433915,0.324189526,-5.093750201,0.623441397,0.279301746,0.094763092,-0.944461609,Y,472,401
501130002,2013,M,Below,3,13,Tributary,15,2013,2.241472581,0.306451613,0,0.306451613,0,0.008064516,0.080645161,1,0.185185185,0.952380952,0.459677419,0.258064516,0.516129032,7,2,0.169354839,2,0.072580645,3,0.217741935,0.6,0.254901961,0,7,0.330645161,4.64516129,0.354285714,0.129032258,0.080645161,0.137096774,0.137096774,0.475806452,-2.028148247,0.290322581,0.10483871,0.39516129,-1.877701899,Y,473,124
501130003,2013,M,Below,3,13,Tributary,15,2013,2.018868332,0.296636086,0.001529052,0.110091743,0,0.296636086,0.26911315,1,0.680412371,0.928571429,0.206422018,0.065749235,0.548929664,7,2,0.042813456,1,0.01529052,4,0.148318043,0.652173913,0.428571429,0,6,0.137614679,5.221712538,0.319808917,0.059633028,0.296636086,0.050458716,0.142201835,0.149847095,0.392660836,0.195718654,0.056574924,0.388379205,-2.334502696,Y,474,654
501130014,2013,M,Below,4,13,Tributary,15,2013,2.091042472,0.392950392,0,0.121409922,0.001305483,0.022193211,0.394255875,0.996688742,0.65625,0.76119403,0.296344648,0.092689295,0.348563969,7,2,0.087467363,0,0,5,0.208877285,0.709375,0.198275862,0.052219321,8,0.096605744,5.203655352,0.317076271,0.036553525,0.493472585,0.011749347,0.150130548,0.208877285,0.804995481,0.225848564,0.143603133,0.531331593,-1.662547738,Y,475,766
501150001,2013,U,Above,5,15,Tributary,15,2013,1.869700479,0.4,0,0.4,0,0,0.148042705,0.961538462,0.183879093,0.102272727,0.412811388,0.348042705,0.464768683,13,4,0.125266904,3,0.004982206,6,0.282562278,0.507880911,0.049069374,0,13,0.184341637,5.320996441,0.300361672,0.044128114,0.151601423,0.00569395,0.083985765,0.51316726,-1.230381566,0.422775801,0.002846975,0.548042705,-5.831882477,Y,476,1405
501150005,2013,U,Above,4,15,Tributary,15,2013,1.857533702,0.373972603,0,0.373972603,0,0,0.287671233,0.947619048,0.561983471,0.117647059,0.263013699,0.15890411,0.478082192,9,3,0.093150685,2,0.004109589,4,0.165753425,0.412903226,0.107843137,0.001369863,9,0.134246575,5.298630137,0.257058824,0.028767123,0.295890411,0.084931507,0.124657534,0.461643836,-0.613683009,0.147945205,0.101369863,0.647945205,-2.060685664,Y,477,730
501160001,2013,U,Above,4,16,Tributary,15,2013,2.131979515,0.328648649,0,0.220540541,0.004324324,0,0.32972973,0.996721311,0.55,0.693181818,0.187027027,0.073513514,0.338378378,8,2,0.095135135,1,0.005405405,5,0.086486486,0.458885942,0.413793103,0.077837838,8,0.084324324,5.482162162,0.314245283,0.046486486,0.402162162,0.045405405,0.16,0.315675676,0.107752861,0.183783784,0.08,0.561081081,-2.231176178,Y,478,925
501160006,2013,U,Above,3,16,Tributary,15,2013,1.221033151,0.691603053,0.001526718,0.090076336,0.001526718,0,0.694656489,0.995604396,0.859375,0,0.140458015,0.05648855,0.177099237,7,1,0.042748092,0,0,6,0.097709924,0.609271523,0.397959184,0.003053435,8,0.090076336,4.996946565,0.299323448,0.010687023,0.699236641,0.033587786,0.114503817,0.132824427,1.435521302,0.141984733,0.039694656,0.781679389,-3.14713192,Y,479,655
501170001,2013,U,Above,5,17,Tributary,15,2013,1.756530252,0.38559322,0.000706215,0.184322034,0,0,0.401836158,0.959578207,0.845794393,0.261904762,0.336158192,0.072740113,0.448446328,13,4,0.029661017,1,0.004237288,8,0.302259887,0.645861601,0.24566474,0,13,0.134180791,4.98799435,0.320931174,0.029661017,0.437146893,0.050847458,0.268361582,0.201977401,0.547572286,0.334039548,0.067090395,0.577683616,-2.609295499,Y,480,1416
501170003,2013,U,Above,3,17,Tributary,15,2013,1.822679205,0.4092827,0.004219409,0.4092827,0,0.240506329,0.037974684,1,0.210526316,0.111111111,0.194092827,0.172995781,0.675105485,7,2,0.037974684,2,0.075949367,3,0.080168776,0.321678322,0.198347107,0,5,0.143459916,5.402542373,0.329189189,0.016877637,0.037974684,0.080168776,0.101265823,0.447257384,-2.63108916,0.156118143,0.054852321,0.447257384,-2.397895273,Y,481,237
501180003,2013,U,Above,6,18,Tributary,15,2013,1.770007894,0.329207269,0.000263366,0.28443508,0.000790097,0,0.210692652,0.98125,0.862663906,0.813043478,0.443508033,0.065051356,0.66394522,16,4,0.060574137,2,0.001316829,10,0.381617066,0.609261939,0.143536875,0.00316039,16,0.075059257,5.1856729,0.333815261,0.017382144,0.252567817,0.00500395,0.372135897,0.342902291,-0.32025323,0.391888333,0.021859363,0.498024756,-3.706494479,Y,482,3797
501190008,2013,U,Above,4,19,Tributary,15,2013,2.109742273,0.28057554,0,0.28057554,0,0.038848921,0.148201439,0.941747573,0.936170213,0.971830986,0.237410072,0.011510791,0.545323741,4,2,0.102158273,0,0,2,0.135251799,0.458333333,0.308510638,0.155395683,3,0.030215827,5.432276657,0.3368125,0.034532374,0.152517986,0.020143885,0.211510791,0.532374101,-1.287203458,0.153956835,0.021582734,0.44028777,-3.315397392,Y,483,695
501190009,2013,U,Above,2,19,Tributary,15,2013,2.042729644,0.313539192,0.007125891,0.313539192,0.004750594,0.211401425,0.021377672,0.666666667,0,1,0.085510689,0.042755344,0.579572447,3,1,0.042755344,0,0,2,0.042755344,0.214285714,0.278688525,0.175771971,4,0.052256532,6.043902439,0.322222222,0.052256532,0.187648456,0.038004751,0.078384798,0.358669834,-0.74854596,0.178147268,0.045130641,0.368171021,-2.49364033,Y,484,421
501210003,2013,L,Below,2,21,Tributary,15,2013,0.948155348,0.787628866,0.000515464,0.021134021,0.787628866,0.084020619,0.005154639,1,1,0.64,0.053608247,0.018556701,0.928350515,3,2,0.051546392,0,0,1,0.002061856,0.717241379,0.18,0.825257732,1,0.001030928,7.637113402,NA,0.001546392,0.042783505,0,0.006701031,0.072680412,-0.529919283,0.827835052,0.024226804,0.02628866,-3.562616416,Y,485,1940
501220002,2013,L,Below,3,22,Tributary,15,2013,1.584911697,0.296703297,0,0.257456829,0.296703297,0.026687598,0.001569859,1,0.91,1,0.40188383,0.014128728,0.968602826,3,1,0.244897959,0,0,2,0.156985871,0.60952381,0.057471264,0.296703297,0,0,6.445839874,0.361547826,0.01255887,0.001569859,0,0.14599686,0.502354788,-5.768320996,0.453689168,0,0.271585557,NA,Y,486,637
501020001,2014,L,Below,2,2,Tributary,16,2014,0.935466111,0.661947514,0,0.013121547,0.661947514,0.244129834,0.00621547,0.888888889,1,1,0.074240331,0,0.993439227,2,1,0.063190608,0,0,1,0.011049724,0.849802372,0,0.661947514,0,0,7.306629834,0.43,0.000345304,0.005524862,0,0.011049724,0.076312155,-2.625573979,0.672997238,0,0.018991713,NA,Y,487,2896
501040004,2014,L,Below,3,4,Tributary,16,2014,1.75990519,0.401746725,0.155021834,0.401746725,0.189956332,0,0.07860262,0.861111111,1,1,0.1069869,0,0.85371179,2,1,0.015283843,0,0,1,0.091703057,0.210300429,0.065989848,0.189956332,2,0.030567686,6.441048035,0.318050847,0.030567686,0.07860262,0,0.109170306,0.417030568,-1.66875449,0.312227074,0.18558952,0.469432314,-1.43788173,Y,488,458
501050005,2014,L,Below,4,5,Tributary,16,2014,1.477334856,0.56528371,0.00076266,0.073825503,0.114704088,0.002593045,0.129499695,1,0.954416688,1,0.646278218,0.02699817,0.811165345,4,1,0.053996339,0,0,3,0.592281879,0.897479348,0.228070175,0.114704088,2,0.022879805,5.487414188,0.377386262,0.008389262,0.129499695,0.010982306,0.579621721,0.127821843,-0.069385413,0.706985967,0.022574741,0.211256864,-3.705630265,Y,489,6556
501060002,2014,L,Below,4,6,Tributary,16,2014,1.425751699,0.507921715,0,0.160298229,0.032618826,0.007455732,0.521901212,0.973214286,0.962962963,NA,0.226467847,0.008387698,0.418452936,2,0,0,0,0,2,0.226467847,0.585542169,0.207373272,0.032618826,4,0.030754893,5.277726002,0.313764988,0.043802423,0.521901212,0.007455732,0.218080149,0.160298229,1.134979933,0.280521901,0.009319664,0.70083877,-4.656813419,Y,490,1073
501110004,2014,M,Below,4,11,Tributary,16,2014,1.942145263,0.248888889,0.004444444,0.235555556,0,0,0,NA,0.875,1,0.582222222,0.155555556,0.666666667,6,1,0.177777778,2,0.12,3,0.284444444,0.711956522,0.423913043,0,6,0.28,4.724444444,0.378823529,0.146666667,0,0.12,0.311111111,0.413333333,NA,0.404444444,0.128888889,0.235555556,-1.60251747,Y,491,225
501130014,2014,M,Below,4,13,Tributary,16,2014,1.770691275,0.466546112,0,0.044303797,0.001808318,0.119349005,0.473779385,0.984732824,0.870229008,0.916666667,0.27124774,0.035262206,0.401446655,8,2,0.032549729,1,0.001808318,5,0.236889693,0.859598854,0.489583333,0.023508137,10,0.087703436,5.099457505,0.315333333,0.027124774,0.483725136,0.042495479,0.206148282,0.093128391,1.271631453,0.255877034,0.047920434,0.519891501,-2.784312186,Y,492,1106
501150001,2014,U,Above,5,15,Tributary,16,2014,1.951562802,0.277099785,0.00143575,0.198133525,0,0.277099785,0.168700646,0.957446809,0.833333333,0.168,0.339554917,0.11988514,0.696338837,12,5,0.089734386,1,0.004307251,6,0.245513281,0.631508678,0.048275862,0,11,0.099066762,5.363244795,0.32958042,0.018664752,0.170854271,0.002153625,0.254127782,0.272792534,-0.475764316,0.290021536,0.033022254,0.35965542,-2.979293547,Y,493,1393
501160001,2014,U,Above,4,16,Tributary,16,2014,1.657228487,0.379295251,0.000218866,0.266797986,0.000218866,0,0.136353688,1,0.858627859,1,0.188006128,0.019041366,0.436200482,7,1,0.078572992,1,0.004158459,5,0.105274677,0.413378248,0.592988314,0.001969796,8,0.027139418,5.296190893,0.351743416,0.012475378,0.139636682,0.013569709,0.471875684,0.345370978,-0.944113237,0.109652003,0.024731889,0.404464872,-3.034357166,Y,494,4569
501170001,2014,U,Above,5,17,Tributary,16,2014,1.900440233,0.459426848,0,0.12760181,0,0,0.504977376,0.909796894,0.790960452,0.22107438,0.310105581,0.151131222,0.286576169,13,6,0.146003017,1,0.003921569,6,0.160180995,0.708476912,0.278156997,0.000603318,12,0.107088989,5.111010558,0.25479562,0.026244344,0.519457014,0.011161388,0.160784314,0.260030166,0.649958651,0.238612368,0.099245852,0.599396682,-2.133428773,Y,495,3315
501180003,2014,U,Above,6,18,Tributary,16,2014,2.114527414,0.286916395,0,0.083876221,0.015200869,0,0.291259501,0.985088537,0.619762846,0.813922356,0.556731813,0.17888165,0.476927253,15,6,0.20276873,1,0.010586319,8,0.343376764,0.869067797,0.322368421,0.016558089,15,0.179967427,4.844191097,0.349265203,0.035287731,0.377578719,0.010043431,0.252714441,0.285016287,0.246601305,0.419381107,0.013843648,0.374864278,-4.049565949,Y,496,3684
501190008,2014,U,Above,4,19,Tributary,16,2014,1.956510982,0.245238095,0,0.126984127,0.012698413,0.106349206,0.058730159,1,0.99009901,0.996774194,0.406349206,0.002380952,0.65,5,2,0.246031746,0,0,3,0.16031746,0.761904762,0.659574468,0.03015873,5,0.006349206,5.538888889,0.381263736,0.008730159,0.05952381,0.003174603,0.394444444,0.39047619,-1.889087813,0.174603175,0.01984127,0.192857143,-2.918851229,Y,497,1260
501190009,2014,U,Above,2,19,Tributary,16,2014,1.656207312,0.438547486,0,0.438547486,0.002793296,0.036312849,0,NA,0.5,1,0.022346369,0.002793296,0.497206704,3,1,0.016759777,0,0,2,0.005586592,0.048484848,0.151351351,0.195530726,3,0.036312849,6.206703911,0.316895522,0.033519553,0.19273743,0.01396648,0.061452514,0.455307263,-0.889857475,0.198324022,0.245810056,0.438547486,-0.952008814,Y,498,358
501030003,2015,L,Below,2,3,Tributary,17,2015,1.099208282,0.629464286,0.011160714,0.03125,0.629464286,0.008928571,0,NA,1,1,0.310267857,0,0.991071429,2,1,0.207589286,0,0,1,0.102678571,0.908496732,0.176470588,0.629464286,1,0.002232143,7.167410714,0.43,0.002232143,0,0,0.109375,0.238839286,NA,0.732142857,0.013392857,0.03125,-4.043051268,Y,499,448
501040004,2015,L,Below,3,4,Tributary,17,2015,2.093758626,0.272980501,0.066852368,0.158774373,0.150417827,0.027855153,0.04178273,1,0.809917355,1,0.48189415,0.064066852,0.821727019,3,1,0.144846797,0,0,2,0.337047354,0.752173913,0.219178082,0.155988858,2,0.019498607,6.033426184,0.362129032,0.061281337,0.04178273,0,0.275766017,0.309192201,-2.00148,0.501392758,0.114206128,0.200557103,-1.815857021,Y,500,359
501050001,2015,L,Below,4,5,Tributary,17,2015,1.37403996,0.608187135,0.608187135,0.122807018,0.029239766,0.00877193,0.058479532,1,1,1,0.073099415,0,0.842105263,2,1,0.038011696,0,0,1,0.035087719,0.373134328,0.432432432,0.032163743,0,0,7.087719298,0.327435897,0,0.061403509,0,0.128654971,0.160818713,-0.962810748,0.067251462,0.611111111,0.18128655,0.899682995,Y,501,342
501050005,2015,L,Below,4,5,Tributary,17,2015,1.728736035,0.319327731,0.053221289,0.134453782,0.210084034,0,0.221288515,0.987341772,0.957983193,1,0.347338936,0.014005602,0.731092437,3,1,0.014005602,0,0,2,0.333333333,0.720930233,0.04,0.212885154,2,0.016806723,5.93837535,0.338852459,0.005602241,0.238095238,0,0.319327731,0.148459384,0.472359343,0.535014006,0.095238095,0.355742297,-2.235690858,Y,502,357
501060002,2015,L,Below,4,6,Tributary,17,2015,1.634218555,0.36,0.011428571,0.26,0.051428571,0,0.208571429,0.98630137,0.940298507,NA,0.382857143,0.022857143,0.682857143,3,0,0,0,0,3,0.382857143,0.595555556,0.021505376,0.057142857,4,0.028571429,5.502857143,0.337079646,0.005714286,0.225714286,0.002857143,0.371428571,0.26,-0.152340725,0.431428571,0.097142857,0.468571429,-2.226212114,Y,503,350
501100001,2015,M,Below,5,10,Tributary,17,2015,1.648491739,0.459807074,0,0.270096463,0,0.012861736,0.459807074,1,0.741935484,0.515151515,0.205787781,0.077170418,0.411575563,9,3,0.106109325,0,0,6,0.099678457,0.432432432,0.106382979,0.003215434,7,0.08681672,5.250803859,0.308137652,0.035369775,0.475884244,0.003215434,0.08681672,0.376205788,0.226527649,0.163987138,0.009646302,0.745980707,-4.546834609,Y,504,311
501100002,2015,M,Below,4,10,Tributary,17,2015,1.812647757,0.359550562,0.005617978,0.359550562,0.04494382,0,0.075842697,1,0.746031746,1,0.435393258,0.04494382,0.800561798,3,1,0.258426966,0,0,2,0.176966292,0.54770318,0.140939597,0.050561798,1,0.019662921,5.837078652,0.344743875,0.016853933,0.081460674,0.019662921,0.154494382,0.617977528,-2.057654187,0.22752809,0.039325843,0.452247191,-2.849880397,Y,505,356
501110001,2015,M,Below,6,11,Tributary,17,2015,1.676088396,0.414364641,0.011049724,0.414364641,0.005524862,0,0.256906077,0.967741935,0.80952381,0.9,0.262430939,0.046961326,0.64640884,6,2,0.082872928,1,0.005524862,3,0.174033149,0.387755102,0.101796407,0.005524862,5,0.069060773,5.480662983,0.320322581,0.008287293,0.262430939,0.041436464,0.143646409,0.497237569,-0.719122667,0.201657459,0.055248619,0.665745856,-2.753660712,Y,506,362
